Date,Hour,temp_dry,humidity,wind_speed,Pressure,Visibility,Wind_dir
2025-05-07,23,7.316666666666666,72.66666666666667,3.1,1021.1,56666.666666666664,281
2025-05-08,0,7.166666666666667,76.16666666666667,2.766666666666667,1020.9333333333334,60000.0,281
2025-05-08,1,7.116666666666667,77.83333333333333,2.6,1020.9499999999999,59166.666666666664,298
2025-05-08,2,6.833333333333333,87.16666666666667,1.9000000000000001,1020.7666666666668,26833.333333333332,360
2025-05-08,3,6.583333333333333,92.5,1.2666666666666666,1020.5500000000001,23333.333333333332,37
2025-05-08,4,7.5,91.33333333333333,2.4333333333333336,1020.4499999999999,25666.666666666668,33
2025-05-08,5,7.333333333333333,93.0,3.266666666666667,1020.6833333333334,16500.0,54
2025-05-08,6,8.333333333333334,87.33333333333333,3.1,1020.8499999999999,25333.333333333332,35
2025-05-08,7,9.416666666666666,79.33333333333333,3.516666666666667,1020.8666666666667,39166.666666666664,37
2025-05-08,8,10.049999999999999,80.33333333333333,3.4333333333333336,1021.0,38333.333333333336,24
2025-05-08,9,10.65,75.33333333333333,2.85,1021.1500000000001,38000.0,60
2025-05-08,10,11.933333333333332,67.66666666666667,2.4333333333333336,1021.0166666666668,51666.666666666664,37
2025-05-08,11,12.966666666666667,55.166666666666664,2.1666666666666665,1020.6999999999999,65000.0,359
2025-05-08,12,12.983333333333334,62.0,2.9666666666666663,1020.7166666666667,60000.0,47
2025-05-08,13,12.116666666666667,65.66666666666667,4.6,1020.6666666666666,50000.0,174
2025-05-08,14,12.033333333333333,63.5,5.2,1020.5333333333333,66666.66666666667,175
2025-05-08,15,12.166666666666666,62.166666666666664,4.6,1020.3000000000001,65000.0,169
2025-05-08,16,11.683333333333332,63.333333333333336,4.1,1020.1166666666667,71666.66666666667,193
2025-05-08,17,11.066666666666668,67.66666666666667,3.5999999999999996,1020.0333333333333,70833.33333333333,208
2025-05-08,18,10.016666666666667,74.33333333333333,2.85,1020.15,65833.33333333333,224
2025-05-08,19,9.25,75.16666666666667,2.516666666666667,1020.3499999999999,69166.66666666667,220
2025-05-08,20,9.116666666666667,75.5,1.9833333333333334,1020.4833333333332,69166.66666666667,231
2025-05-08,21,8.233333333333333,81.5,2.4166666666666665,1020.3499999999999,60000.0,241
2025-05-08,22,8.25,79.83333333333333,2.516666666666667,1020.2333333333332,52500.0,285
2025-05-08,23,7.316666666666666,76.66666666666667,1.2666666666666666,1020.3000000000001,56666.666666666664,277
2025-05-09,0,5.1000000000000005,82.16666666666667,2.2333333333333334,1020.15,58333.333333333336,249
2025-05-09,1,6.116666666666667,76.5,2.266666666666667,1020.0333333333333,65000.0,229
2025-05-09,2,5.033333333333334,80.66666666666667,2.4333333333333336,1019.7333333333332,65833.33333333333,229
2025-05-09,3,4.766666666666667,86.5,1.9666666666666668,1019.6,55833.333333333336,239
2025-05-09,4,8.133333333333333,85.5,2.6,1019.7333333333332,54166.666666666664,241
2025-05-09,5,10.35,74.16666666666667,3.516666666666667,1019.7666666666668,65000.0,248
2025-05-09,6,12.183333333333332,65.66666666666667,4.35,1019.75,60833.333333333336,259
2025-05-09,7,14.166666666666666,60.833333333333336,5.483333333333333,1019.6,57500.0,263
2025-05-09,8,15.799999999999999,47.666666666666664,6.533333333333334,1019.2666666666668,56666.666666666664,257
2025-05-09,9,17.150000000000002,39.0,7.116666666666667,1018.8833333333333,54166.666666666664,255
2025-05-09,10,17.849999999999998,39.666666666666664,7.283333333333334,1018.5333333333333,51666.666666666664,266
2025-05-09,11,16.783333333333335,52.333333333333336,6.866666666666667,1018.5500000000001,55000.0,278
2025-05-09,12,15.65,57.666666666666664,6.366666666666667,1018.6333333333333,43333.333333333336,296
2025-05-09,13,14.6,62.666666666666664,6.366666666666667,1018.7166666666667,48333.333333333336,302
2025-05-09,14,14.066666666666668,66.0,6.2,1018.65,55000.0,297
2025-05-09,15,13.733333333333334,68.5,6.283333333333334,1018.3833333333333,48333.333333333336,314
2025-05-09,16,13.333333333333334,70.83333333333333,5.566666666666666,1018.25,46666.666666666664,288
2025-05-09,17,13.216666666666667,71.0,5.3,1018.1500000000001,43333.333333333336,290
2025-05-09,18,13.083333333333334,71.83333333333333,4.783333333333333,1018.4833333333332,43333.333333333336,290
2025-05-09,19,12.983333333333334,72.83333333333333,4.516666666666667,1018.8166666666666,40833.333333333336,309
2025-05-09,20,12.799999999999999,76.0,3.4333333333333336,1018.85,36666.666666666664,298
2025-05-09,21,12.583333333333334,76.0,3.933333333333333,1019.0333333333333,34166.666666666664,333
2025-05-09,22,12.316666666666668,76.0,3.266666666666667,1019.1,35000.0,345
2025-05-09,23,12.383333333333333,75.33333333333333,3.35,1019.3000000000001,37500.0,322
2025-05-10,0,12.1,77.33333333333333,3.4333333333333336,1019.2333333333332,34166.666666666664,323
2025-05-10,1,11.783333333333333,80.33333333333333,3.4333333333333336,1019.4333333333334,31333.333333333332,339
2025-05-10,2,11.633333333333333,83.5,3.933333333333333,1019.7833333333333,27333.333333333332,348
2025-05-10,3,11.666666666666666,83.33333333333333,3.35,1020.0833333333334,24000.0,353
2025-05-10,4,11.733333333333334,83.33333333333333,2.85,1020.3333333333334,26000.0,357
2025-05-10,5,12.15,82.16666666666667,2.4333333333333336,1020.7333333333332,28000.0,12
2025-05-10,6,12.85,74.83333333333333,1.9666666666666668,1021.0,39333.333333333336,19
2025-05-10,7,12.549999999999999,76.66666666666667,2.516666666666667,1021.3666666666667,33166.666666666664,52
2025-05-10,8,11.833333333333334,79.16666666666667,3.8666666666666667,1021.8166666666666,33333.333333333336,105
2025-05-10,9,11.133333333333333,80.66666666666667,6.283333333333334,1022.2166666666667,42500.0,138
2025-05-10,10,10.833333333333334,79.0,6.116666666666667,1022.3666666666667,44166.666666666664,136
2025-05-10,11,10.683333333333332,77.83333333333333,6.2,1022.5333333333333,48333.333333333336,134
2025-05-10,12,10.616666666666667,75.66666666666667,6.2,1022.7166666666667,57500.0,129
2025-05-10,13,10.183333333333334,76.33333333333333,5.3,1022.9166666666666,56666.666666666664,131
2025-05-10,14,10.049999999999999,77.16666666666667,4.516666666666667,1022.8166666666666,69166.66666666667,134
2025-05-10,15,9.85,76.5,4.6,1022.7666666666668,70833.33333333333,162
2025-05-10,16,9.85,73.83333333333333,4.516666666666667,1022.6,70833.33333333333,161
2025-05-10,17,9.700000000000001,72.66666666666667,4.766666666666667,1022.6,70833.33333333333,169
2025-05-10,18,9.016666666666667,75.0,4.266666666666667,1022.5500000000001,75000.0,160
2025-05-10,19,8.450000000000001,76.83333333333333,4.933333333333333,1022.8833333333333,75000.0,146
2025-05-10,20,8.016666666666667,73.66666666666667,5.783333333333334,1023.1666666666666,73333.33333333333,136
2025-05-10,21,7.383333333333333,83.66666666666667,4.85,1023.4166666666666,68333.33333333333,135
2025-05-10,22,7.533333333333334,84.0,5.116666666666666,1023.6666666666666,59166.666666666664,125
2025-05-10,23,7.3,83.83333333333333,5.316666666666666,1023.6166666666667,62500.0,127
2025-05-11,0,7.616666666666666,81.66666666666667,5.766666666666667,1023.6500000000001,54166.666666666664,129
2025-05-11,1,7.733333333333333,78.66666666666667,4.85,1023.6666666666666,55000.0,124
2025-05-11,2,7.866666666666667,73.16666666666667,5.666666666666667,1023.4666666666667,66666.66666666667,127
2025-05-11,3,7.716666666666666,71.83333333333333,5.3,1023.3333333333334,66666.66666666667,130
2025-05-11,4,7.966666666666666,72.33333333333333,5.116666666666666,1023.3499999999999,65833.33333333333,122
2025-05-11,5,8.316666666666666,73.0,4.85,1023.3666666666667,68333.33333333333,124
2025-05-11,6,8.983333333333333,68.66666666666667,4.516666666666667,1023.4166666666666,73333.33333333333,127
2025-05-11,7,9.433333333333332,64.83333333333333,4.516666666666667,1023.4333333333334,71666.66666666667,145
2025-05-11,8,9.916666666666666,61.166666666666664,4.6,1023.4333333333334,68333.33333333333,139
2025-05-11,9,10.35,60.5,4.016666666666667,1023.25,69166.66666666667,137
2025-05-11,10,10.366666666666665,59.666666666666664,3.8499999999999996,1023.0500000000001,59166.666666666664,143
2025-05-11,11,10.933333333333332,56.5,4.1,1022.7666666666668,69166.66666666667,158
2025-05-11,12,10.983333333333334,59.833333333333336,4.266666666666667,1022.5166666666668,52500.0,162
2025-05-11,13,11.183333333333332,58.166666666666664,4.6,1022.1833333333334,73333.33333333333,160
2025-05-11,14,11.0,57.5,4.35,1021.8166666666666,58333.333333333336,161
2025-05-11,15,10.716666666666667,56.5,3.766666666666667,1021.6500000000001,62500.0,185
2025-05-11,16,10.266666666666667,59.166666666666664,3.766666666666666,1021.4166666666666,67500.0,187
2025-05-11,17,9.783333333333333,61.166666666666664,3.016666666666667,1021.3000000000001,67500.0,192
2025-05-11,18,8.85,67.66666666666667,2.6,1021.15,70833.33333333333,196
2025-05-11,19,8.233333333333333,69.83333333333333,2.0833333333333335,1021.3166666666666,73333.33333333333,182
2025-05-11,20,7.816666666666666,69.5,1.6166666666666665,1021.3833333333333,71666.66666666667,148
2025-05-11,21,7.8999999999999995,71.83333333333333,0.85,1021.6500000000001,69166.66666666667,0
2025-05-11,22,7.266666666666667,76.0,2.9333333333333336,1021.6166666666667,69166.66666666667,139
2025-05-11,23,7.016666666666667,78.66666666666667,0.75,1021.4833333333332,65833.33333333333,173
2025-05-12,0,6.883333333333333,79.5,2.1833333333333336,1021.5666666666666,71666.66666666667,112
2025-05-12,1,7.316666666666666,75.83333333333333,2.766666666666667,1021.7000000000002,70000.0,99
2025-05-12,2,6.8,80.16666666666667,2.766666666666667,1021.5666666666666,63333.333333333336,136
2025-05-12,3,7.5,77.5,2.85,1021.7833333333333,67500.0,115
2025-05-12,4,7.6000000000000005,77.33333333333333,3.1,1021.7833333333333,67500.0,128
2025-05-12,5,8.766666666666667,71.83333333333333,3.1833333333333336,1022.1333333333333,63333.333333333336,130
2025-05-12,6,8.816666666666668,71.0,2.9333333333333336,1022.5166666666668,66666.66666666667,136
2025-05-12,7,8.733333333333333,69.5,2.1666666666666665,1022.8000000000001,65000.0,145
2025-05-12,8,9.35,64.0,2.0,1022.8833333333333,57666.666666666664,143
2025-05-12,9,10.166666666666666,58.666666666666664,1.3333333333333333,1022.9499999999999,60833.333333333336,173
2025-05-12,10,10.466666666666667,56.0,1.2,1023.0,66666.66666666667,96
2025-05-12,11,10.25,63.166666666666664,2.1666666666666665,1022.9833333333332,64166.666666666664,27
2025-05-12,12,11.516666666666666,56.0,1.6166666666666665,1022.6,69166.66666666667,17
2025-05-12,13,12.683333333333332,57.166666666666664,1.1833333333333333,1022.2333333333332,62500.0,315
2025-05-12,14,12.450000000000001,59.0,1.9000000000000001,1021.9333333333334,57500.0,96
2025-05-12,15,13.033333333333333,58.333333333333336,1.25,1021.6,57500.0,97
2025-05-12,16,12.366666666666667,62.333333333333336,1.1666666666666667,1021.4166666666666,60000.0,92
2025-05-12,17,12.083333333333334,63.5,2.15,1021.1166666666667,65000.0,239
2025-05-12,18,11.383333333333333,68.0,1.9000000000000001,1021.1666666666666,62500.0,215
2025-05-12,19,10.516666666666667,70.16666666666667,1.7,1021.2333333333332,58333.333333333336,231
2025-05-12,20,8.549999999999999,81.66666666666667,1.9833333333333334,1021.3833333333333,54166.666666666664,222
2025-05-12,21,8.95,82.83333333333333,2.0,1021.5333333333333,61666.666666666664,243
2025-05-12,22,9.316666666666666,82.66666666666667,1.9000000000000001,1021.5166666666668,55833.333333333336,241
2025-05-12,23,9.4,83.66666666666667,1.9000000000000001,1021.4499999999999,44166.666666666664,270
2025-05-13,0,8.133333333333333,84.33333333333333,2.25,1021.5333333333333,44166.666666666664,227
2025-05-13,1,7.333333333333333,85.5,2.766666666666667,1021.6999999999999,40000.0,278
2025-05-13,2,6.416666666666667,88.83333333333333,2.4333333333333336,1021.7000000000002,32500.0,276
2025-05-13,3,6.533333333333334,90.33333333333333,2.6833333333333336,1021.5500000000001,30833.333333333332,255
2025-05-13,4,9.083333333333334,84.83333333333333,3.016666666666667,1021.5,31666.666666666668,261
2025-05-13,5,11.9,77.33333333333333,4.016666666666667,1021.5166666666668,37333.333333333336,263
2025-05-13,6,13.799999999999999,66.66666666666667,4.016666666666667,1021.3166666666666,59166.666666666664,281
2025-05-13,7,15.5,59.166666666666664,4.183333333333333,1021.0666666666666,63333.333333333336,289
2025-05-13,8,17.05,54.0,4.983333333333333,1020.8666666666667,61666.666666666664,302
2025-05-13,9,17.883333333333336,49.166666666666664,5.583333333333333,1020.6333333333333,62500.0,301
2025-05-13,10,18.666666666666668,44.5,6.283333333333334,1020.0166666666668,52500.0,295
2025-05-13,11,19.333333333333332,42.0,6.95,1019.5,60833.333333333336,292
2025-05-13,12,19.483333333333334,41.166666666666664,7.966666666666668,1019.0,54166.666666666664,302
2025-05-13,13,19.716666666666665,41.5,8.333333333333334,1018.4,56666.666666666664,287
2025-05-13,14,19.833333333333332,40.0,8.6,1017.75,65000.0,290
2025-05-13,15,19.5,38.333333333333336,8.966666666666667,1017.1833333333334,62500.0,287
2025-05-13,16,19.0,38.333333333333336,7.366666666666667,1016.5833333333334,68333.33333333333,295
2025-05-13,17,18.133333333333333,40.666666666666664,7.033333333333334,1016.0333333333333,68333.33333333333,295
2025-05-13,18,17.066666666666666,45.666666666666664,6.2,1015.7833333333333,65833.33333333333,294
2025-05-13,19,16.05,52.833333333333336,5.116666666666666,1015.6166666666667,68333.33333333333,292
2025-05-13,20,15.200000000000001,61.833333333333336,4.933333333333333,1015.4333333333334,58333.333333333336,294
2025-05-13,21,14.183333333333332,69.33333333333333,4.95,1015.1999999999999,50000.0,294
2025-05-13,22,13.216666666666667,74.66666666666667,4.766666666666667,1014.8333333333334,43333.333333333336,296
2025-05-13,23,12.333333333333334,80.66666666666667,4.95,1014.4166666666666,40833.333333333336,290
2025-05-14,0,11.549999999999999,84.33333333333333,4.516666666666667,1014.0333333333333,35000.0,286
2025-05-14,1,11.083333333333334,87.16666666666667,4.183333333333333,1013.9,28833.333333333332,279
2025-05-14,2,10.783333333333333,88.33333333333333,3.6833333333333336,1013.6166666666667,25333.333333333332,282
2025-05-14,3,10.216666666666667,90.33333333333333,2.25,1013.4666666666667,22500.0,286
2025-05-14,4,9.516666666666667,92.33333333333333,2.766666666666667,1013.1333333333333,21166.666666666668,269
2025-05-14,5,11.766666666666666,85.5,3.766666666666667,1012.85,28166.666666666668,292
2025-05-14,6,13.183333333333332,79.0,3.1833333333333336,1012.6333333333333,30000.0,308
2025-05-14,7,14.266666666666666,75.66666666666667,3.85,1012.7166666666667,28666.666666666668,342
2025-05-14,8,15.25,71.16666666666667,2.4,1012.6500000000001,35833.333333333336,2
2025-05-14,9,15.850000000000001,67.66666666666667,2.85,1012.5500000000001,29833.333333333332,299
2025-05-14,10,15.450000000000001,72.66666666666667,4.183333333333333,1012.6,29500.0,30
2025-05-14,11,16.366666666666667,66.33333333333333,5.8500000000000005,1012.2166666666667,35666.666666666664,355
2025-05-14,12,16.55,55.666666666666664,7.633333333333334,1012.2833333333333,55000.0,358
2025-05-14,13,16.033333333333335,48.833333333333336,7.783333333333334,1012.25,55833.333333333336,358
2025-05-14,14,14.85,51.333333333333336,9.116666666666667,1012.2333333333332,46666.666666666664,357
2025-05-14,15,14.049999999999999,42.5,8.066666666666666,1012.2166666666667,44166.666666666664,352
2025-05-14,16,13.516666666666666,44.666666666666664,7.533333333333334,1011.8666666666667,48333.333333333336,347
2025-05-14,17,13.116666666666667,43.166666666666664,9.366666666666667,1011.7666666666668,40833.333333333336,339
2025-05-14,18,12.033333333333333,49.0,9.716666666666667,1011.8166666666666,42500.0,342
2025-05-14,19,11.766666666666666,54.666666666666664,9.466666666666667,1012.2333333333332,45000.0,348
2025-05-14,20,11.766666666666666,40.833333333333336,9.55,1012.9666666666667,53333.333333333336,7
2025-05-14,21,11.316666666666668,42.666666666666664,8.333333333333334,1013.2166666666667,57500.0,6
2025-05-14,22,11.216666666666667,47.5,8.6,1013.5333333333333,67500.0,4
2025-05-14,23,11.049999999999999,46.166666666666664,8.866666666666667,1013.75,65833.33333333333,353
